#2th	#Int
63.248	446.5325
63.250	446.2395
63.251	446.5230
63.253	446.8270
63.254	447.7850
63.255	446.8540
63.256	446.8930
63.258	447.2990
63.259	447.9160
63.260	447.2200
63.261	447.3535
63.263	447.0665
63.264	447.8440
63.265	447.8440
63.266	448.5260
63.268	448.6030
63.269	448.4640
63.271	448.1360
63.272	447.6730
63.273	448.4510
63.274	447.6670
63.276	447.1955
63.277	446.7370
63.278	447.5640
63.279	447.1730
63.281	446.7415
63.282	446.6110
63.283	445.1760
63.284	445.9870
63.286	446.5370
63.287	446.8880
63.289	446.2875
63.290	446.5050
63.291	446.3780
63.292	446.9890
63.294	447.5340
63.295	448.2860
63.296	446.5280
63.297	447.2315
63.299	447.9530
63.300	447.6700
63.301	447.5640
63.302	447.2295
63.304	447.3575
63.305	447.9680
63.307	447.6920
63.308	447.3750
63.309	446.1550
63.310	446.4325
63.312	446.8135
63.313	447.1360
63.314	446.7120
63.315	446.6855
63.317	446.7565
63.318	447.0000
63.319	447.0110
63.320	447.1315
63.321	447.6510
63.322	446.8900
63.323	446.7820
63.325	447.1200
63.326	447.0500
63.327	447.8290
63.328	446.9580
63.330	446.7600
63.331	446.4690
63.332	447.9410
63.333	447.3570
63.335	447.5310
63.336	447.7960
63.337	446.8720
63.338	447.8160
63.339	448.3780
63.340	448.2140
63.341	447.9865
63.343	447.9335
63.344	448.6200
63.345	448.6210
63.346	449.1640
63.348	449.0755
63.349	449.1790
63.350	447.7620
63.351	448.2470
63.353	448.8590
63.354	447.8900
63.355	448.9550
63.356	448.3630
63.357	448.1990
63.358	449.2160
63.359	448.8550
63.361	448.4185
63.362	447.8590
63.363	447.1160
63.364	447.4000
63.366	447.9535
63.367	447.4020
63.368	448.0720
63.369	447.2470
63.371	447.5110
63.372	447.3770
63.373	448.2190
63.374	447.9180
63.375	448.2590
63.376	447.3830
63.377	448.0355
63.379	448.1625
63.380	447.7330
63.381	448.3180
63.382	447.5375
63.384	448.0370
63.385	448.7650
63.386	448.5630
63.387	448.3975
63.388	448.2630
63.389	447.2390
63.390	448.7430
63.391	446.9480
63.392	448.4855
63.393	449.4020
63.394	448.5930
63.395	448.3990
63.397	448.6365
63.398	449.5920
63.399	448.6290
63.400	448.9250
63.402	448.6285
63.403	449.9900
63.404	446.9720
63.405	448.5745
63.406	448.2630
63.407	448.4230
63.408	446.5970
63.409	448.6540
63.410	447.7670
63.411	447.5740
63.412	448.5810
63.413	447.8175
63.415	447.6730
63.416	446.9000
63.417	447.0310
63.418	447.1925
63.420	447.4195
63.421	446.2930
63.422	448.6740
63.423	447.5885
63.424	447.5740
63.425	447.9120
63.426	448.5070
63.427	448.1210
63.428	447.9665
63.429	448.3340
63.430	446.4750
63.431	448.1755
63.433	448.8370
63.434	448.3060
63.435	448.6730
63.436	448.1990
63.437	448.1670
63.438	449.8910
63.439	448.2760
63.440	450.0490
63.441	448.7890
63.442	448.8460
63.443	448.2310
63.444	448.6790
63.445	448.3780
63.446	448.8480
63.447	447.3450
63.448	449.6990
63.449	448.3215
63.451	448.7055
63.452	448.2330
63.453	449.1070
63.454	448.8140
63.455	448.6800
63.456	448.5260
63.457	448.8170
63.458	449.0480
63.459	449.1970
63.460	448.5040
63.461	448.6940
63.462	447.8440
63.463	448.3970
63.464	448.5215
63.465	449.5490
63.466	448.1260
63.467	448.6975
63.469	448.0550
63.470	449.4790
63.471	446.4630
63.472	448.3430
63.473	448.3700
63.474	448.3210
63.475	447.6200
63.476	448.8510
63.477	448.2645
63.478	448.8210
63.479	447.5690
63.480	449.3240
63.481	447.1300
63.482	447.8015
63.483	449.7640
63.484	446.1850
63.485	448.5825
63.487	448.5015
63.488	448.4600
63.489	447.8460
63.490	448.3165
63.491	450.5340
63.492	447.7160
63.493	450.6390
63.494	448.5640
63.495	449.2605
63.496	450.5270
63.497	448.0540
63.498	450.5050
63.499	448.7640
63.500	449.6185
63.501	448.8560
63.502	450.0250
63.503	449.8060
63.504	449.9220
63.505	451.5410
63.506	449.6900
63.507	450.7810
63.508	449.0250
63.509	447.8710
63.510	448.5960
63.511	446.7380
63.512	449.4200
63.513	448.2930
63.514	445.8390
63.515	449.9870
63.516	446.0670
63.517	449.9240
63.518	448.2910
63.519	446.7710
63.520	449.8160
63.521	448.3120
63.522	447.0990
63.523	448.7580
63.524	447.2820
63.525	449.4730
63.526	448.8165
63.527	446.4530
63.528	450.0900
63.529	446.2480
63.530	450.4130
63.531	448.7485
63.532	447.2710
63.533	450.6490
63.534	447.1540
63.535	449.9980
63.536	448.2585
63.537	447.3260
63.538	449.6100
63.539	448.6790
63.540	445.7380
63.541	450.2150
63.542	445.2550
63.543	449.7540
63.544	447.8680
63.545	446.1940
63.546	449.8750
63.547	447.7720
63.548	449.6890
63.549	449.0365
63.550	449.5420
63.551	450.3000
63.552	450.0520
63.553	451.2570
63.554	450.9105
63.555	448.6730
63.556	453.4360
63.557	451.9960
63.558	450.9790
63.559	454.1430
63.560	451.6640
63.561	453.9700
63.562	452.4835
63.563	451.3570
63.564	453.1770
63.565	451.5860
63.566	454.1250
63.567	452.7385
63.568	450.5950
63.569	453.9530
63.570	451.4290
63.571	452.6510
63.572	453.2020
63.573	452.4250
63.574	453.2730
63.575	452.7185
63.576	453.6560
63.577	452.3530
63.578	453.4500
63.579	453.6440
63.580	453.6535
63.581	452.9020
63.582	453.7590
63.583	454.4060
63.584	455.1000
63.585	455.4340
63.586	455.9040
63.587	456.0970
63.588	456.0130
63.589	456.0225
63.590	454.8820
63.591	457.2040
63.592	455.8480
63.593	456.7575
63.594	456.0090
63.595	458.6330
63.596	456.5360
63.597	460.1000
63.598	459.1225
63.599	457.6840
63.600	461.4790
63.601	458.4700
63.602	461.6800
63.603	460.4395
63.604	459.8130
63.605	462.6050
63.606	461.0170
63.607	461.8435
63.608	463.3730
63.609	461.1090
63.610	463.6040
63.611	463.0485
63.612	464.5340
63.613	463.5980
63.614	466.5290
63.615	462.8990
63.616	465.2235
63.617	469.4530
63.618	463.4670
63.619	470.3820
63.620	464.6730
63.621	468.2980
63.622	471.4150
63.623	467.8180
63.624	473.7550
63.625	472.4740
63.626	472.1640
63.627	477.0270
63.628	472.6380
63.629	476.3205
63.630	481.7780
63.631	474.9820
63.632	483.1380
63.633	477.5580
63.634	481.7870
63.635	485.0200
63.636	483.4390
63.637	487.2860
63.638	487.7950
63.639	488.2430
63.640	495.1560
63.641	490.8690
63.642	501.4790
63.643	499.3395
63.644	493.9450
63.645	512.0810
63.646	497.5890
63.647	508.4470
63.648	517.9560
63.649	511.8130
63.650	523.2370
63.651	519.8640
63.652	528.2720
63.653	548.5100
63.654	534.7010
63.655	567.7600
63.656	562.5375
63.657	545.4380
63.658	603.7990
63.659	554.0480
63.660	621.4340
63.661	601.5650
63.662	605.2840
63.663	654.0010
63.664	636.9540
63.665	674.4045
63.666	753.9740
63.667	704.0110
63.668	860.0660
63.669	733.5750
63.670	854.9325
63.671	1038.6560
63.672	798.0550
63.673	1122.8750
63.674	1020.5985
63.675	1021.2860
63.676	1259.0790
63.677	1163.0270
63.678	1348.2680
63.679	1396.4265
63.680	1409.4570
63.681	1709.2960
63.682	1508.0660
63.683	1721.4170
63.684	1975.7150
63.685	1677.0820
63.686	2068.3330
63.687	1775.9360
63.688	2034.2550
63.689	2185.4270
63.690	2060.3200
63.691	2233.8890
63.692	2196.5640
63.693	2197.5740
63.694	2210.1050
63.695	2226.6550
63.696	2162.0030
63.697	2170.3675
63.698	2250.5100
63.699	2022.8950
63.700	2238.4160
63.701	2040.3765
63.702	1895.4250
63.703	1984.7020
63.704	1817.0380
63.705	1779.1645
63.706	1745.6080
63.707	1469.9540
63.708	1635.1400
63.709	1308.1210
63.710	1361.8205
63.711	1468.1910
63.712	1064.8600
63.713	1372.3980
63.714	980.1790
63.715	1071.3215
63.716	1060.2190
63.717	860.4960
63.718	947.2420
63.719	829.8715
63.720	721.5150
63.721	791.5530
63.722	668.7500
63.723	687.2420
63.724	709.0390
63.725	603.7050
63.726	675.7700
63.727	583.1830
63.728	605.1235
63.729	602.9010
63.730	560.3920
63.731	578.7760
63.732	550.5020
63.733	548.5335
63.734	547.8560
63.735	525.0390
63.736	537.8800
63.737	524.1565
63.738	510.1950
63.739	527.2450
63.740	504.3180
63.741	510.4240
63.742	512.1440
63.743	498.2410
63.744	506.0870
63.745	496.1550
63.746	496.9665
63.747	497.1230
63.748	488.9600
63.749	493.0370
63.750	485.0390
63.751	487.1650
63.752	490.4450
63.753	480.3680
63.754	487.6270
63.755	480.3405
63.756	478.2760
63.757	478.7970
63.758	477.6180
63.759	476.3540
63.760	475.5070
63.761	473.3180
63.762	473.3730
63.763	472.2620
63.764	471.9980
63.765	471.5500
63.766	469.7950
63.767	470.2770
63.768	467.8780
63.769	468.6625
63.770	467.1270
63.771	468.7790
63.772	466.4495
63.773	463.3410
63.774	465.8440
63.775	460.9570
63.776	465.0830
63.777	462.1185
63.778	460.6070
63.779	462.4280
63.780	460.2800
63.781	461.2460
63.782	460.5650
63.783	458.5830
63.784	462.1600
63.785	457.7040
63.786	461.9380
63.787	459.1115
63.788	455.5040
63.789	460.8020
63.790	457.6310
63.791	454.7760
63.792	460.4000
63.793	454.9780
63.794	459.2810
63.795	457.3080
63.796	455.5190
63.797	460.4280
63.798	455.2950
63.799	459.6370
63.800	456.6660
63.801	454.1190
63.802	457.4710
63.803	453.3290
63.804	457.2180
63.805	455.5910
63.806	454.4130
63.807	455.6180
63.808	455.0675
63.809	453.9010
63.810	455.7710
63.811	453.9830
63.812	455.9560
63.813	455.2385
63.814	453.1630
63.815	456.1430
63.816	452.0580
63.817	456.0780
63.818	453.9885
63.819	453.6390
63.820	453.6560
63.821	453.5100
63.823	453.8500
63.824	452.5420
63.825	455.0470
63.826	453.3875
63.827	451.2510
63.828	454.1520
63.829	450.4380
63.830	453.6140
63.831	452.1935
63.832	451.9910
63.833	452.4690
63.834	452.3300
63.835	452.3040
63.836	452.4605
63.837	451.2630
63.838	452.8800
63.839	451.9230
63.841	451.8635
63.842	450.5070
63.843	451.4640
63.844	451.4770
63.845	452.1990
63.846	450.7810
63.847	451.8500
63.848	450.4200
63.849	451.5850
63.850	451.6840
63.851	451.2380
63.852	451.3490
63.853	451.1550
63.854	450.7985
63.855	449.3950
63.856	451.5060
63.857	450.4810
63.859	450.1255
63.860	450.0590
63.861	449.2790
63.862	449.8745
63.863	450.3230
63.864	450.4160
63.865	449.9660
63.866	450.2440
63.867	449.6450
63.868	448.1240
63.869	449.2490
63.870	448.1950
63.871	448.5790
63.872	448.2265
63.873	448.6780
63.874	446.3130
63.875	448.1385
63.877	448.3135
63.878	449.1920
63.879	448.2220
63.880	448.6675
63.881	448.2470
63.882	448.2900
63.883	448.0880
63.884	448.7410
63.885	448.6095
63.886	450.5210
63.887	446.6610
63.888	448.7795
63.890	449.1370
63.891	449.6820
63.892	448.0450
63.893	448.7720
63.895	448.7415
63.896	448.6800
63.897	448.6710
63.898	449.0930
63.899	449.5170
63.900	447.9970
63.901	449.7910
63.902	448.3400
63.903	449.2385
63.904	449.8370
63.905	448.5610
63.906	449.4625
63.908	448.8545
63.909	448.5570
63.910	447.6770
63.911	448.3960
63.913	448.4165
63.914	449.6510
63.915	446.7880
63.916	448.6200
63.917	449.0820
63.918	448.6920
63.919	448.7640
63.920	448.6020
63.921	448.2515
63.922	446.9630
63.923	448.2410
63.924	447.9095
63.926	447.5110
63.927	447.8430
63.928	447.1950
63.929	447.9465
63.931	448.0220
63.932	447.4310
63.933	448.2060
63.934	447.4260
63.935	445.7430
63.936	448.2380
63.937	446.0340
63.938	448.2960
63.939	446.9565
63.940	446.8590
63.941	446.7000
63.942	447.2995
63.944	447.5320
63.945	447.4120
63.946	448.5620
63.947	448.2085
63.949	447.8555
63.950	447.2710
63.951	448.9640
63.952	447.7755
63.953	447.9110
63.954	447.2160
63.955	448.0035
63.957	448.1755
63.958	447.5620
63.959	447.6760
63.960	447.3640
63.962	446.5115
63.963	445.9440
63.964	447.5290
63.965	446.7815
63.967	446.6475
63.968	448.5430
63.969	446.5700
63.970	447.7165
63.971	448.0790
63.972	447.3850
63.973	447.8110
63.975	447.2460
63.976	446.8700
63.977	447.6430
63.978	447.5910
63.980	447.4190
63.981	448.0610
63.982	447.6770
63.983	447.9745
63.985	448.1595
63.986	448.3080
63.987	447.9300
63.988	447.4915
63.989	447.1820
63.990	447.4500
63.991	447.4890
63.993	447.1825
63.994	447.7440
63.995	446.1520
63.996	447.2350
63.998	446.9380
63.999	446.9990
64.000	446.9220
64.001	446.4945
64.003	446.4960
64.004	446.1360
64.005	446.9060
64.006	445.6375
64.007	446.5460
64.008	444.9670
64.009	445.9440
64.011	445.8020
64.012	446.0610
64.013	445.5500
64.014	445.2400
64.016	444.6680
64.017	445.3080
64.018	444.4110
64.019	444.9005
64.021	444.9435
64.022	445.8125
64.024	446.3165
64.025	446.5800
64.026	446.7340
64.027	446.2650
64.029	445.9755
64.030	446.0520
64.031	447.4440
64.032	446.9470
64.034	447.0700
64.035	447.2550
64.036	447.8790
64.037	447.8815
64.039	447.6650
64.040	447.7570
64.042	447.1980
64.043	446.6580
64.044	448.3060
64.045	447.3355
64.047	447.0795
64.048	447.6220
64.049	447.7050
64.050	447.4840
64.052	447.2240
64.053	446.1730
64.054	447.5120
64.055	445.6515
64.057	445.5675
64.058	445.7940
64.060	445.6030
64.061	446.5140
64.062	445.1980
64.063	445.6225
64.065	445.6030
64.066	445.0780
64.067	446.1190
64.068	445.5620
64.070	445.9865
64.071	445.4730
64.072	446.8740
64.073	445.9670
64.075	446.2285
64.076	446.7060
64.078	447.0415
64.079	446.6170
64.080	447.0170
64.081	446.1995
64.083	445.8350
64.084	445.4710
64.085	445.8590
64.086	445.2615
64.088	445.5235
64.089	446.0085
64.091	446.1545
64.093	446.5785
64.094	446.2205
64.096	446.3940
64.097	446.5560
64.098	447.0360
64.099	446.1015
64.101	446.2750
64.102	446.4220
64.103	447.4770
64.104	446.9955
64.106	447.0585
64.107	446.4005
64.109	445.6570
64.111	445.9185
64.112	445.5975
64.114	445.7165
64.115	446.1260
64.116	446.0920
64.117	446.1895
64.119	445.8500
64.120	444.5490
64.121	446.9220
64.122	445.4515
64.124	445.7615
64.125	445.6630
64.127	445.6645
64.129	445.8420
64.130	445.5670
64.132	445.6795
64.133	444.9260
64.134	446.0140
64.135	445.0805
64.137	445.2140
64.138	446.0110
64.139	444.7750
64.140	445.3050
64.142	445.4075
64.143	446.0210
64.145	446.1155
64.147	446.0180
64.148	445.2685
64.150	445.4685
64.151	445.1720
64.152	446.0070
64.153	445.3695
64.155	445.9595
64.156	445.8025
64.158	446.1010
64.160	446.5065
64.161	445.8940
64.163	446.2020
64.165	446.3520
64.166	445.9580
64.168	446.3215
64.169	445.3270
64.170	448.1070
64.171	446.9655
64.173	446.1960
64.174	445.9695
64.176	446.0280
64.178	446.1370
64.179	445.9235
64.181	446.2780
64.183	446.7215
64.184	447.1125
64.186	447.2830
64.187	446.2400
64.188	447.1450
64.189	446.7855
64.191	447.1855
64.192	446.9180
64.194	447.1945
64.196	447.9755
64.197	447.8400
64.199	447.6100
64.201	447.1000
64.202	446.7610
64.204	446.8150
64.205	447.0290
64.206	445.3560
64.207	445.8685
64.209	445.9915
64.210	445.6805
64.212	445.7005
64.214	445.1750
64.215	444.2890
64.217	444.3405
64.219	444.2385
64.220	444.4540
64.222	444.9295
64.223	445.1690
64.225	445.4170
64.227	445.5435
64.228	445.3685
64.230	445.9880
64.232	445.9755
64.233	446.0955
64.235	446.3365
64.237	446.5910
64.238	446.5540
64.240	446.2115
64.241	445.6755
64.243	445.8790
64.245	445.6640
64.246	445.3015
64.248	446.1150
64.250	446.5480
64.251	446.5070
64.253	446.0380
64.255	445.5290
64.256	445.6010
64.258	445.6815
64.259	445.3070
64.261	445.2780
64.263	445.4090
64.264	445.2060
64.266	445.2115
64.268	444.5570
64.269	444.6835
64.271	444.9825
64.272	443.3520
64.273	445.7580
64.274	444.6975
64.276	445.0610
64.277	445.1125
64.279	444.9230
64.281	444.4430
64.282	444.2825
64.284	443.9845
64.286	443.4255
64.287	443.9585
64.289	444.1550
64.290	443.7710
64.291	444.7370
64.292	444.8410
64.294	444.1390
64.295	444.0415
64.297	444.9275
64.299	444.8890
64.300	445.1875
64.302	445.6315
64.304	445.6625
64.305	445.2935
64.307	445.0930
64.308	446.2510
64.309	444.0770
64.310	445.6460
64.312	445.6730
64.313	445.7975
64.315	446.4555
64.317	446.7615
64.318	446.3500
64.320	445.7435
64.322	444.8975
64.323	444.8305
64.325	444.0715
64.326	442.8480
64.327	444.5990
64.328	443.9040
64.330	443.8735
64.331	444.0295
64.333	443.8565
64.335	443.0600
64.336	443.0335
64.338	442.4915
64.339	440.6500
64.340	443.8850
64.341	442.4245
64.343	442.8315
64.344	441.1800
64.345	444.7390
64.346	442.5085
64.348	441.8145
64.349	442.0395
64.351	442.3800
64.353	442.4560
64.354	443.0560
64.356	442.8685
64.357	440.6480
64.358	445.5780
64.359	443.5035
64.361	443.3460
64.362	443.1840
64.363	444.3830
64.364	444.3550
64.366	444.0170
64.367	444.0950
64.369	444.6605
64.371	444.6995
64.372	444.4165
64.374	444.0785
64.375	443.4510
64.376	444.6880
64.377	444.3100
64.379	443.7075
64.380	442.8560
64.381	445.7280
64.382	444.6880
64.384	444.7270
64.385	444.2240
64.387	443.4495
64.389	443.5130
64.390	443.8565
64.392	443.6760
64.393	443.7600
64.394	444.0170
64.395	444.5890
64.397	444.7130
64.398	444.9730
64.399	445.2870
64.400	445.1330
64.402	444.7505
64.403	445.1885
64.405	445.0710
64.406	444.3400
64.407	445.8840
64.408	445.0975
64.410	445.0845
64.411	446.1030
64.412	444.3430
64.413	445.0285
64.415	444.7075
64.416	446.1010
64.417	443.8950
64.418	444.5175
64.420	444.3830
64.421	444.7875
64.423	445.4865
64.424	446.1490
64.425	444.0190
64.426	444.1500
64.428	443.7325
64.429	446.4970
64.430	442.2760
64.431	444.5040
64.433	444.4800
64.434	445.8700
64.435	443.6130
64.436	444.7675
64.438	444.9175
64.439	444.9200
64.441	444.1930
64.442	445.4040
64.443	443.2110
64.444	444.4930
64.446	444.1475
64.447	444.7200
64.448	445.2220
64.449	445.4425
64.451	445.6945
64.452	444.8870
64.453	447.0560
64.454	445.9580
64.456	446.2545
64.457	446.4455
64.459	445.9955
64.460	445.9990
64.461	446.1510
64.462	446.2095
64.464	446.0220
64.465	447.5820
64.466	443.8370
64.467	445.1200
64.469	444.9085
64.470	446.6490
64.471	442.9420
64.472	444.2360
64.473	445.7050
64.474	443.2190
64.475	444.9180
64.477	444.8265
64.478	445.7260
64.479	443.8700
64.480	444.0095
64.482	443.9665
64.483	446.1850
64.484	443.3570
64.485	444.8350
64.487	445.2065
64.488	446.0460
64.489	444.9030
64.490	445.6875
64.491	446.4750
64.492	445.1740
64.493	445.6910
64.495	445.7490
64.496	446.4270
64.497	445.5340
64.498	445.4475
64.500	445.1630
64.501	446.0770
64.502	445.5860
64.503	445.9925
64.505	445.9680
64.506	446.0980
64.507	444.7830
64.508	445.2710
64.509	445.4040
64.510	446.0470
64.511	445.4685
64.513	445.4745
64.514	445.1130
64.515	446.5720
64.516	445.9145
64.518	445.8165
64.519	445.2410
64.520	445.5270
64.521	444.8810
64.523	445.1175
64.524	445.1910
64.525	445.1690
64.526	444.6770
64.527	445.2870
64.528	445.2200
64.529	445.4500
64.531	445.3960
64.532	445.4300
64.533	444.5940
64.534	444.4515
64.536	444.5975
64.537	444.3780
64.538	444.7140
64.539	444.1455
64.540	444.6980
64.541	444.9040
64.542	445.4370
64.543	444.7480
64.544	445.4065
64.545	446.1490
64.546	444.8500
64.547	445.3985
64.549	445.7965
64.550	446.2410
64.551	445.3690
64.552	445.4645
64.554	445.6050
64.555	445.8000
64.556	445.8060
64.557	446.0300
64.558	446.0700
64.559	445.4420
64.560	446.0120
64.561	443.9640
64.562	445.2080
64.563	445.4150
64.564	445.4780
64.565	444.8395
64.567	444.3930
64.568	446.4080
64.569	443.0820
64.570	444.4830
64.572	444.0635
64.573	446.1840
64.574	441.1120
64.575	443.3400
64.576	445.2690
64.577	441.3960
64.578	444.6830
64.579	441.8740
64.580	443.5395
64.581	445.5140
64.582	441.4590
64.583	443.0890
64.585	442.8555
64.586	445.5210
64.587	439.4360
64.588	442.6715
64.590	443.0300
64.591	444.9810
64.592	440.2940
64.593	442.2255
64.594	445.7170
64.595	439.5920
64.596	446.0910
64.597	439.5630
64.598	443.0830
64.599	445.8750
64.600	438.4750
64.601	441.6895
64.603	441.8520
64.604	444.6100
64.605	438.4700
64.606	441.7705
64.607	445.2120
64.608	439.8140
64.609	445.8320
64.610	440.2590
64.611	443.1845
64.612	446.4580
64.613	439.6710
64.614	446.2700
64.615	439.0000
64.616	442.9740
64.617	444.6040
64.618	440.9330
64.619	442.7605
64.621	443.0635
64.622	446.2950
64.623	441.0020
64.624	443.5700
64.625	445.7380
64.626	441.0470
64.627	445.8510
64.628	440.6990
64.629	443.9705
64.630	445.7070
64.631	442.5860
64.632	444.8110
64.633	442.6500
64.634	444.5515
64.635	445.5590
64.636	444.0270
64.637	444.9055
64.639	444.6715
64.640	445.4970
64.641	442.9190
64.642	444.6155
64.643	444.8950
64.644	444.4160
64.645	444.0120
64.646	444.5460
64.647	444.5110
64.648	445.9530
64.649	443.8840
64.650	445.7670
64.651	444.1780
64.652	444.7040
64.653	445.3920
64.654	443.0800
64.655	444.3415
64.657	444.7215
64.658	443.4610
64.659	445.5240
64.660	444.9400
64.661	444.6930
64.662	445.8250
64.663	445.2710
64.664	445.9940
64.665	445.6830
64.666	445.9530
64.667	444.5050
64.668	445.7790
64.669	444.8870
64.670	445.5310
64.671	444.3540
64.672	445.8680
64.673	445.2450
64.674	445.1190
64.675	446.7740
64.676	445.2010
64.677	446.5420
64.678	445.4440
64.679	444.0700
64.680	445.2690
64.681	443.7850
64.682	445.1850
64.683	445.0315
64.684	443.6950
64.685	445.6910
64.686	443.9400
64.687	444.6840
64.688	444.6535
64.689	444.4710
64.690	445.1730
64.691	444.6785
64.692	445.4800
64.693	443.6430
64.694	446.6410
64.695	443.3090
64.696	445.2990
64.697	445.8740
64.698	444.4040
64.699	445.4090
64.700	445.0440
64.701	445.3970
64.702	447.0130
64.703	443.0530
64.704	447.5330
64.705	443.2120
64.706	444.9005
64.707	446.9770
64.708	442.5270
64.709	445.1880
64.710	445.5410
64.711	443.7920
64.712	444.7220
64.713	443.1690
64.714	444.3015
64.715	446.2260
64.716	443.6950
64.717	446.0610
64.718	443.9690
64.719	444.5095
64.720	445.9970
64.721	442.1680
64.722	445.6000
64.723	443.8560
64.724	443.2370
64.725	444.0590
64.726	443.6630
64.727	444.6965
64.728	445.3250
64.729	444.4590
64.730	445.1920
64.731	444.1410
64.732	444.3285
64.733	444.6580
64.734	442.8800
64.735	444.4590
64.736	443.6720
64.737	444.2805
64.738	442.9260
64.739	444.8300
64.740	443.8460
64.741	444.7065
64.742	444.3820
64.743	444.5720
64.744	444.3370
64.745	444.0115
64.746	444.5260
64.747	442.9460
64.748	444.7000
64.749	443.5160
64.750	444.4395
64.751	443.8540
64.752	444.0540
64.753	444.3190
64.754	444.2790
64.755	444.3630
64.756	444.5050
64.757	444.2160
64.758	445.3670
64.759	444.5530
64.760	442.5110
64.761	444.6080
64.762	443.0210
64.763	444.2075
64.764	443.2460
64.765	443.7540
64.766	443.7630
64.767	444.6260
64.768	444.5620
64.769	444.7410
64.770	444.6610
64.771	444.9250
64.772	444.5500
64.773	444.2310
64.774	444.6970
64.775	443.7800
64.776	444.6670
64.777	444.1460
64.778	444.7840
64.779	443.6670
64.780	444.2610
64.781	444.1110
64.782	444.8740
64.783	444.0060
64.784	445.1300
64.785	443.4300
64.786	443.9870
64.787	445.7260
64.788	442.5650
64.789	445.8330
64.790	444.3990
64.791	443.9800
64.792	445.4500
64.793	444.1690
64.794	445.7180
64.795	445.8590
64.796	445.0310
64.797	446.2480
64.798	445.1310
64.799	445.3805
64.800	446.3900
64.801	443.8220
64.802	446.2960
64.803	445.0160
64.804	445.3800
64.805	444.7460
64.806	445.0620
64.807	446.1820
64.808	445.6255
64.809	444.7390
64.810	446.6490
64.811	444.7590
64.812	445.9160
64.813	444.9470
64.814	443.8290
64.815	445.5780
64.816	444.7540
64.817	445.2455
64.818	444.2240
64.819	445.6680
64.820	444.9680
64.821	445.6310
64.822	445.7295
64.823	445.3350
64.824	446.2970
64.825	445.3570
64.826	445.5960
64.827	445.1060
64.828	445.0060
64.829	445.9660
64.830	444.2860
64.831	444.8855
64.832	446.1760
64.833	444.2110
64.834	446.1070
64.835	445.2410
64.836	444.8990
64.837	445.5130
64.838	444.9140
64.839	444.8770
64.840	444.7130
64.841	445.9570
64.842	444.6080
64.843	446.2540
64.844	445.1950
64.845	445.0650
64.846	445.6520
64.847	445.3580
64.848	446.3280
64.849	445.9365
64.850	445.5830
64.851	446.7740
64.852	445.3790
64.853	445.5520
64.854	446.7680
64.855	444.8400
64.856	446.4160
64.857	445.2580
64.858	445.8660
64.859	445.1110
64.860	445.9680
64.861	446.3730
64.862	446.3495
64.863	445.7640
64.864	446.2030
64.865	444.8950
64.866	446.3680
64.867	445.1595
64.868	444.4890
64.869	445.6290
64.870	445.3210
64.871	445.0365
64.872	444.9960
64.873	445.1080
64.874	445.7510
64.875	444.9090
64.876	444.8030
64.877	445.4970
64.878	445.1080
64.879	445.1880
64.880	444.0985
64.881	443.9280
64.882	443.9680
64.883	444.9790
64.884	443.4290
64.885	443.9845
64.886	444.4090
64.887	444.1960
64.888	444.3490
64.889	444.5670
64.890	444.7930
64.891	444.8390
64.892	444.8160
64.893	444.7790
64.894	444.0540
64.895	445.1330
64.896	444.7310
64.897	444.2130
64.898	444.3410
64.899	445.0620
64.900	444.6190
64.901	445.8590
64.902	445.2070
64.903	445.4175
64.904	444.8580
64.905	445.8450
64.906	443.4940
64.907	444.6635
64.908	446.1250
64.909	444.6010
64.910	445.7670
64.911	444.9290
64.912	445.4690
64.913	444.7240
64.914	445.1030
64.915	445.3800
64.916	445.1365
64.917	444.5590
64.918	444.7490
64.919	444.1590
64.920	443.9610
64.921	443.9625
64.922	444.5600
64.923	443.6930
64.924	444.2640
64.925	445.3500
64.926	444.7460
64.927	445.9950
64.928	445.5680
64.929	445.8825
64.930	445.7970
64.931	445.4030
64.932	445.2040
64.933	445.4820
64.934	444.7965
64.935	444.9740
64.936	445.0590
64.937	445.2370
64.938	443.5810
64.939	444.3420
64.940	445.0140
64.941	444.3710
64.942	444.5445
64.943	445.0540
64.944	445.1110
64.945	444.5150
64.946	445.5720
64.947	444.6000
64.948	443.8650
64.949	445.7450
64.950	444.6040
64.951	445.0970
64.952	445.1145
64.953	444.7380
64.954	446.2670
64.955	445.3060
64.956	446.4240
64.957	445.9200
64.958	444.9820
64.959	445.8000
64.960	445.1690
64.961	445.0320
64.962	445.7270
64.963	445.2770
64.964	444.9380
64.965	444.7790
64.966	445.0900
64.967	445.5680
64.968	444.4240
64.969	445.7420
64.970	444.5175
64.971	443.9350
64.972	445.3440
64.973	443.1520
64.974	445.2630
64.975	444.2140
64.976	444.7580
64.977	444.2720
64.978	444.8225
64.979	444.6520
64.980	445.4370
64.981	444.9930
64.982	445.6020
64.983	445.4250
64.984	444.7110
64.985	445.6110
64.986	444.0810
64.987	445.4150
64.988	444.9315
64.989	445.2410
64.990	444.5870
64.991	444.6180
64.993	445.2835
64.994	445.8040
64.995	445.1430
64.996	445.5250
64.997	446.6070
64.998	444.9770
64.999	445.0090
65.000	445.0600
65.001	444.9720
65.002	445.6960
65.003	444.1340
65.004	445.8420
65.005	443.3790
65.006	444.9290
65.007	445.4450
